,DateTime,Close
0,2020-08-05,99.0
1,2020-08-06,99.31
2,2020-08-07,96.85
3,2020-08-10,94.6
4,2020-08-11,91.53
5,2020-08-12,103.6
6,2020-08-13,107.95
7,2020-08-14,110.05
8,2020-08-17,122.34
9,2020-08-18,125.8
10,2020-08-19,125.27
11,2020-08-20,133.34
12,2020-08-21,136.6
13,2020-08-24,134.33
14,2020-08-25,134.88
15,2020-08-26,143.48
16,2020-08-27,149.13
17,2020-08-28,147.49
18,2020-08-31,166.09
19,2020-09-01,158.33
20,2020-09-02,149.03
21,2020-09-03,135.69
22,2020-09-04,139.22
23,2020-09-08,110.01
24,2020-09-09,121.98
25,2020-09-10,123.5
26,2020-09-11,124.14
27,2020-09-14,139.89
28,2020-09-15,149.79
29,2020-09-16,147.08
30,2020-09-17,141.14
31,2020-09-18,147.01
32,2020-09-21,149.76
33,2020-09-22,141.28
34,2020-09-23,126.73
35,2020-09-24,129.21
36,2020-09-25,135.73
37,2020-09-28,140.32
38,2020-09-29,139.61
39,2020-09-30,142.94
40,2020-10-01,149.27
41,2020-10-02,138.34
42,2020-10-05,141.78
43,2020-10-06,137.88
44,2020-10-07,141.68
45,2020-10-08,141.99
46,2020-10-09,144.64
47,2020-10-12,147.29
48,2020-10-13,148.83
49,2020-10-14,153.73
50,2020-10-15,149.62
51,2020-10-16,146.56
52,2020-10-19,143.61
53,2020-10-20,140.58
54,2020-10-21,140.82
55,2020-10-22,141.94
56,2020-10-23,140.2
57,2020-10-26,140.09
58,2020-10-27,141.43
59,2020-10-28,135.33
60,2020-10-29,136.88
61,2020-10-30,129.35
62,2020-11-02,133.5
63,2020-11-03,141.21
64,2020-11-04,140.23
65,2020-11-05,145.99
66,2020-11-06,143.15
67,2020-11-09,140.36
68,2020-11-10,136.77
69,2020-11-11,138.93
70,2020-11-12,137.24
71,2020-11-13,136.19
72,2020-11-16,135.96
73,2020-11-17,147.17
74,2020-11-18,162.1
75,2020-11-19,166.29
76,2020-11-20,163.01
77,2020-11-23,173.77
78,2020-11-24,185.29
79,2020-11-25,191.29
80,2020-11-27,195.15
81,2020-11-30,188.85
82,2020-12-01,195.05
83,2020-12-02,189.52
84,2020-12-03,197.7
85,2020-12-04,199.65
86,2020-12-07,213.96
87,2020-12-08,216.63
88,2020-12-09,201.35
89,2020-12-10,209.0
90,2020-12-11,203.3
91,2020-12-14,213.19
92,2020-12-15,210.83
93,2020-12-16,207.56
94,2020-12-17,218.48
95,2020-12-18,221.66
96,2020-12-21,216.48
97,2020-12-22,213.34
98,2020-12-23,215.22
99,2020-12-24,220.54
100,2020-12-28,221.2
101,2020-12-29,221.94
102,2020-12-30,231.55
103,2020-12-31,235.07
104,2021-01-04,243.19
105,2021-01-05,245.0
106,2021-01-06,251.98
107,2021-01-07,272.0
108,2021-01-08,293.35
109,2021-01-11,270.36
110,2021-01-12,283.07
111,2021-01-13,284.67
112,2021-01-14,281.4
113,2021-01-15,275.35
114,2021-01-19,281.5
115,2021-01-20,283.43
116,2021-01-21,281.66
117,2021-01-22,282.2
118,2021-01-25,293.6
119,2021-01-26,294.38
120,2021-01-27,288.22
121,2021-01-28,278.33
122,2021-01-29,264.41
123,2021-02-01,279.84
124,2021-02-02,290.93
125,2021-02-03,284.9
126,2021-02-04,283.29
127,2021-02-05,284.08
128,2021-02-08,287.72
129,2021-02-09,283.04
130,2021-02-10,268.32
131,2021-02-11,270.51
132,2021-02-12,272.0
133,2021-02-16,265.33
134,2021-02-17,266.05
135,2021-02-18,262.41
136,2021-02-19,260.46
137,2021-02-22,238.18
138,2021-02-23,232.94
139,2021-02-24,247.34
140,2021-02-25,227.41
141,2021-02-26,223.71
142,2021-03-01,239.33
143,2021-03-02,228.68
144,2021-03-03,217.41
145,2021-03-04,207.15
146,2021-03-05,199.15
147,2021-03-08,187.61
148,2021-03-09,224.53
149,2021-03-10,222.67
150,2021-03-11,233.2
151,2021-03-12,231.27
152,2021-03-15,235.9
153,2021-03-16,225.53
154,2021-03-17,233.85
155,2021-03-18,217.7
156,2021-03-19,217.99
157,2021-03-22,223.24
158,2021-03-23,220.7
159,2021-03-24,210.04
160,2021-03-25,213.36
161,2021-03-26,206.13
162,2021-03-29,203.77
163,2021-03-30,211.9
164,2021-03-31,222.67
165,2021-04-01,220.34
166,2021-04-05,230.33
167,2021-04-06,230.54
168,2021-04-07,223.68
169,2021-04-08,227.92
170,2021-04-09,225.67
171,2021-04-12,233.88
172,2021-04-13,254.12
173,2021-04-14,244.24
174,2021-04-15,246.25
175,2021-04-16,246.51
176,2021-04-19,238.17
177,2021-04-20,239.53
178,2021-04-21,247.92
179,2021-04-22,239.79
180,2021-04-23,243.04
181,2021-04-26,245.83
182,2021-04-27,234.87
183,2021-04-28,231.48
184,2021-04-29,225.67
185,2021-04-30,236.57
186,2021-05-03,228.26
187,2021-05-04,224.61
188,2021-05-05,223.76
189,2021-05-06,221.18
190,2021-05-07,224.01
191,2021-05-10,209.68
192,2021-05-11,205.68
193,2021-05-12,196.63
194,2021-05-13,190.47
195,2021-05-14,196.51
196,2021-05-17,192.22
197,2021-05-18,192.56
198,2021-05-19,187.76
199,2021-05-20,195.5
200,2021-05-21,193.63
201,2021-05-24,202.24
202,2021-05-25,201.57
203,2021-05-26,206.38
204,2021-05-27,210.31
205,2021-05-28,208.53
206,2021-06-01,207.97
207,2021-06-02,201.67
208,2021-06-03,190.94
209,2021-06-04,199.75
210,2021-06-07,201.69
211,2021-06-08,201.04
212,2021-06-09,199.55
213,2021-06-10,203.32
214,2021-06-11,203.3
215,2021-06-14,205.82
216,2021-06-15,199.73
217,2021-06-16,201.56
218,2021-06-17,205.48
219,2021-06-18,207.77
220,2021-06-21,206.9
221,2021-06-22,207.81
222,2021-06-23,218.83
223,2021-06-24,226.57
224,2021-06-25,223.87
225,2021-06-28,229.42
226,2021-06-29,226.89
227,2021-06-30,226.59
228,2021-07-01,225.97
229,2021-07-02,226.25
230,2021-07-06,219.78
231,2021-07-07,214.87
232,2021-07-08,217.77
233,2021-07-09,218.91
234,2021-07-12,228.5
235,2021-07-13,222.89
236,2021-07-14,217.78
237,2021-07-15,216.88
238,2021-07-16,214.67
239,2021-07-19,215.47
240,2021-07-20,220.1
241,2021-07-21,218.34
242,2021-07-22,216.34
243,2021-07-23,214.39
244,2021-07-26,219.27
245,2021-07-27,214.93
246,2021-07-28,215.63
247,2021-07-29,225.75
248,2021-07-30,229.19
249,2021-08-02,236.55
250,2021-08-03,236.58
251,2021-08-04,236.91
252,2021-08-05,238.17
253,2021-08-06,232.96
254,2021-08-09,237.91
255,2021-08-10,236.64
256,2021-08-11,235.9
257,2021-08-12,240.72
258,2021-08-13,239.06
259,2021-08-16,228.72
260,2021-08-17,221.92
261,2021-08-18,229.76
262,2021-08-19,224.44
263,2021-08-20,226.7
264,2021-08-23,235.39
265,2021-08-24,236.11
266,2021-08-25,237.0
267,2021-08-26,233.72
268,2021-08-27,237.22
269,2021-08-30,243.61
270,2021-08-31,245.12
271,2021-09-01,244.65
272,2021-09-02,244.06
273,2021-09-03,244.54
274,2021-09-07,250.92
275,2021-09-08,251.29
276,2021-09-09,251.52
277,2021-09-10,245.37
278,2021-09-13,247.67
279,2021-09-14,248.18
280,2021-09-15,251.95
281,2021-09-16,252.22
282,2021-09-17,253.28
283,2021-09-20,243.39
284,2021-09-21,246.45
285,2021-09-22,250.58
286,2021-09-23,251.15
287,2021-09-24,258.14
288,2021-09-27,263.79
289,2021-09-28,259.19
290,2021-09-29,260.34
291,2021-09-30,258.34
292,2021-10-01,258.33
293,2021-10-04,260.53
294,2021-10-05,260.13
295,2021-10-06,260.83
296,2021-10-07,264.51
297,2021-10-08,261.8
298,2021-10-11,263.89
299,2021-10-12,268.57
300,2021-10-13,270.39
301,2021-10-14,272.64
302,2021-10-15,281.01
303,2021-10-18,290.03
304,2021-10-19,288.06
305,2021-10-20,288.47
306,2021-10-21,297.84
307,2021-10-22,303.17
308,2021-10-25,341.56
309,2021-10-26,339.35
310,2021-10-27,345.82
311,2021-10-28,359.02
312,2021-10-29,371.39
313,2021-11-01,402.89
314,2021-11-02,390.57
315,2021-11-03,404.54
316,2021-11-04,409.82
317,2021-11-05,407.14
318,2021-11-08,387.58
319,2021-11-09,341.16
320,2021-11-10,355.9
321,2021-11-11,354.37
322,2021-11-12,344.34
323,2021-11-15,337.67
324,2021-11-16,351.5
325,2021-11-17,363.0
326,2021-11-18,365.3
327,2021-11-19,378.9
328,2021-11-22,385.36
329,2021-11-23,369.56
330,2021-11-24,371.95
331,2021-11-26,360.59
332,2021-11-29,378.69
333,2021-11-30,381.52
334,2021-12-01,364.67
335,2021-12-02,361.34
336,2021-12-03,338.29
337,2021-12-06,336.12
338,2021-12-07,350.56
339,2021-12-08,355.95
340,2021-12-09,334.47
341,2021-12-10,338.82
342,2021-12-13,321.84
343,2021-12-14,319.43
344,2021-12-15,325.16
345,2021-12-16,308.91
346,2021-12-17,310.38
347,2021-12-20,300.03
348,2021-12-21,312.78
349,2021-12-22,336.17
350,2021-12-23,355.82
351,2021-12-27,364.61
352,2021-12-28,362.89
353,2021-12-29,361.86
354,2021-12-30,356.76
355,2021-12-31,352.3
356,2022-01-03,399.84
357,2022-01-04,383.13
358,2022-01-05,362.54
359,2022-01-06,354.9
360,2022-01-07,342.29
361,2022-01-10,352.77
362,2022-01-11,354.63
363,2022-01-12,368.74
364,2022-01-13,343.82
365,2022-01-14,349.85
366,2022-01-18,343.51
367,2022-01-19,331.82
368,2022-01-20,332.07
369,2022-01-21,314.27
370,2022-01-24,309.95
371,2022-01-25,306.13
372,2022-01-26,312.72
373,2022-01-27,276.34
374,2022-01-28,282.0
375,2022-01-31,312.0
376,2022-02-01,310.17
377,2022-02-02,301.74
378,2022-02-03,297.07
379,2022-02-04,307.62
380,2022-02-07,302.35
381,2022-02-08,307.2
382,2022-02-09,310.62
383,2022-02-10,301.48
384,2022-02-11,286.44
385,2022-02-14,291.92
386,2022-02-15,307.38
387,2022-02-16,307.65
388,2022-02-17,292.07
389,2022-02-18,285.56
390,2022-02-22,273.74
391,2022-02-23,254.66
392,2022-02-24,266.7
393,2022-02-25,269.81
394,2022-02-28,290.26
395,2022-03-01,287.95
396,2022-03-02,293.15
