,DateTime,Close
0,2020-08-05,110.06
1,2020-08-06,113.95
2,2020-08-07,111.1
3,2020-08-10,112.74
4,2020-08-11,109.37
5,2020-08-12,113.06
6,2020-08-13,115.01
7,2020-08-14,114.92
8,2020-08-17,114.58
9,2020-08-18,115.52
10,2020-08-19,115.66
11,2020-08-20,118.21
12,2020-08-21,124.33
13,2020-08-24,125.92
14,2020-08-25,124.83
15,2020-08-26,126.52
16,2020-08-27,125.01
17,2020-08-28,124.71
18,2020-08-31,128.79
19,2020-09-01,134.17
20,2020-09-02,131.18
21,2020-09-03,120.91
22,2020-09-04,120.9
23,2020-09-08,112.82
24,2020-09-09,117.2
25,2020-09-10,113.44
26,2020-09-11,112.0
27,2020-09-14,115.35
28,2020-09-15,115.54
29,2020-09-16,112.11
30,2020-09-17,110.32
31,2020-09-18,106.7
32,2020-09-21,110.13
33,2020-09-22,111.8
34,2020-09-23,107.21
35,2020-09-24,108.2
36,2020-09-25,112.28
37,2020-09-28,114.99
38,2020-09-29,114.08
39,2020-09-30,115.61
40,2020-10-01,116.79
41,2020-10-02,113.02
42,2020-10-05,116.5
43,2020-10-06,113.14
44,2020-10-07,115.03
45,2020-10-08,114.97
46,2020-10-09,116.97
47,2020-10-12,124.29
48,2020-10-13,121.04
49,2020-10-14,121.17
50,2020-10-15,120.7
51,2020-10-16,118.96
52,2020-10-19,116.0
53,2020-10-20,117.49
54,2020-10-21,116.86
55,2020-10-22,115.74
56,2020-10-23,115.04
57,2020-10-26,115.05
58,2020-10-27,116.53
59,2020-10-28,111.15
60,2020-10-29,114.52
61,2020-10-30,108.89
62,2020-11-02,108.76
63,2020-11-03,110.37
64,2020-11-04,114.93
65,2020-11-05,118.98
66,2020-11-06,118.68
67,2020-11-09,116.31
68,2020-11-10,115.97
69,2020-11-11,119.49
70,2020-11-12,119.23
71,2020-11-13,119.24
72,2020-11-16,120.34
73,2020-11-17,119.36
74,2020-11-18,118.0
75,2020-11-19,118.63
76,2020-11-20,117.32
77,2020-11-23,113.84
78,2020-11-24,115.16
79,2020-11-25,116.02
80,2020-11-27,116.59
81,2020-11-30,119.05
82,2020-12-01,122.7
83,2020-12-02,123.06
84,2020-12-03,122.94
85,2020-12-04,122.24
86,2020-12-07,123.76
87,2020-12-08,124.34
88,2020-12-09,121.67
89,2020-12-10,123.22
90,2020-12-11,122.48
91,2020-12-14,121.7
92,2020-12-15,127.89
93,2020-12-16,127.74
94,2020-12-17,128.65
95,2020-12-18,126.65
96,2020-12-21,128.23
97,2020-12-22,131.84
98,2020-12-23,130.95
99,2020-12-24,131.97
100,2020-12-28,136.72
101,2020-12-29,134.89
102,2020-12-30,133.67
103,2020-12-31,132.58
104,2021-01-04,129.4
105,2021-01-05,130.95
106,2021-01-06,126.58
107,2021-01-07,130.85
108,2021-01-08,131.98
109,2021-01-11,128.97
110,2021-01-12,128.8
111,2021-01-13,130.88
112,2021-01-14,128.91
113,2021-01-15,127.07
114,2021-01-19,127.82
115,2021-01-20,131.97
116,2021-01-21,136.86
117,2021-01-22,138.93
118,2021-01-25,142.88
119,2021-01-26,143.18
120,2021-01-27,142.43
121,2021-01-28,137.04
122,2021-01-29,131.8
123,2021-02-01,134.1
124,2021-02-02,134.98
125,2021-02-03,133.9
126,2021-02-04,137.39
127,2021-02-05,136.76
128,2021-02-08,136.9
129,2021-02-09,135.99
130,2021-02-10,135.35
131,2021-02-11,135.12
132,2021-02-12,135.37
133,2021-02-16,133.16
134,2021-02-17,130.84
135,2021-02-18,129.71
136,2021-02-19,129.83
137,2021-02-22,126.0
138,2021-02-23,125.85
139,2021-02-24,125.31
140,2021-02-25,120.99
141,2021-02-26,121.2
142,2021-03-01,127.79
143,2021-03-02,125.16
144,2021-03-03,122.06
145,2021-03-04,120.22
146,2021-03-05,121.38
147,2021-03-08,116.39
148,2021-03-09,121.08
149,2021-03-10,119.97
150,2021-03-11,121.95
151,2021-03-12,121.05
152,2021-03-15,123.99
153,2021-03-16,125.56
154,2021-03-17,124.78
155,2021-03-18,120.54
156,2021-03-19,119.85
157,2021-03-22,123.39
158,2021-03-23,122.54
159,2021-03-24,120.07
160,2021-03-25,120.59
161,2021-03-26,121.2
162,2021-03-29,121.39
163,2021-03-30,119.96
164,2021-03-31,122.15
165,2021-04-01,122.99
166,2021-04-05,125.9
167,2021-04-06,126.23
168,2021-04-07,127.9
169,2021-04-08,130.37
170,2021-04-09,132.99
171,2021-04-12,131.25
172,2021-04-13,134.4
173,2021-04-14,132.11
174,2021-04-15,134.49
175,2021-04-16,134.14
176,2021-04-19,134.85
177,2021-04-20,133.12
178,2021-04-21,133.49
179,2021-04-22,131.94
180,2021-04-23,134.3
181,2021-04-26,134.73
182,2021-04-27,134.35
183,2021-04-28,133.71
184,2021-04-29,133.48
185,2021-04-30,131.51
186,2021-05-03,132.55
187,2021-05-04,127.93
188,2021-05-05,128.15
189,2021-05-06,129.73
190,2021-05-07,130.19
191,2021-05-10,126.85
192,2021-05-11,125.84
193,2021-05-12,122.82
194,2021-05-13,124.94
195,2021-05-14,127.43
196,2021-05-17,126.24
197,2021-05-18,124.86
198,2021-05-19,124.69
199,2021-05-20,127.31
200,2021-05-21,125.44
201,2021-05-24,127.1
202,2021-05-25,126.93
203,2021-05-26,126.85
204,2021-05-27,125.29
205,2021-05-28,124.61
206,2021-06-01,124.29
207,2021-06-02,125.07
208,2021-06-03,123.54
209,2021-06-04,125.88
210,2021-06-07,125.9
211,2021-06-08,126.74
212,2021-06-09,127.16
213,2021-06-10,126.11
214,2021-06-11,127.35
215,2021-06-14,130.48
216,2021-06-15,129.74
217,2021-06-16,130.14
218,2021-06-17,131.78
219,2021-06-18,130.4
220,2021-06-21,132.29
221,2021-06-22,133.97
222,2021-06-23,133.69
223,2021-06-24,133.39
224,2021-06-25,133.1
225,2021-06-28,134.74
226,2021-06-29,136.32
227,2021-06-30,136.92
228,2021-07-01,137.27
229,2021-07-02,139.92
230,2021-07-06,142.01
231,2021-07-07,144.58
232,2021-07-08,143.31
233,2021-07-09,145.08
234,2021-07-12,144.5
235,2021-07-13,145.68
236,2021-07-14,149.21
237,2021-07-15,148.47
238,2021-07-16,146.36
239,2021-07-19,142.52
240,2021-07-20,146.14
241,2021-07-21,145.39
242,2021-07-22,146.79
243,2021-07-23,148.56
244,2021-07-26,148.98
245,2021-07-27,146.78
246,2021-07-28,144.98
247,2021-07-29,145.61
248,2021-07-30,145.85
249,2021-08-02,145.51
250,2021-08-03,147.34
251,2021-08-04,146.94
252,2021-08-05,147.05
253,2021-08-06,146.09
254,2021-08-09,146.08
255,2021-08-10,145.61
256,2021-08-11,145.89
257,2021-08-12,148.88
258,2021-08-13,149.09
259,2021-08-16,151.12
260,2021-08-17,150.21
261,2021-08-18,146.36
262,2021-08-19,146.67
263,2021-08-20,148.17
264,2021-08-23,149.69
265,2021-08-24,149.62
266,2021-08-25,148.37
267,2021-08-26,147.53
268,2021-08-27,148.57
269,2021-08-30,153.09
270,2021-08-31,151.83
271,2021-09-01,152.54
272,2021-09-02,153.7
273,2021-09-03,154.31
274,2021-09-07,156.7
275,2021-09-08,155.11
276,2021-09-09,154.1
277,2021-09-10,149.0
278,2021-09-13,149.6
279,2021-09-14,148.14
280,2021-09-15,149.08
281,2021-09-16,148.85
282,2021-09-17,146.0
283,2021-09-20,142.97
284,2021-09-21,143.4
285,2021-09-22,145.82
286,2021-09-23,146.74
287,2021-09-24,146.91
288,2021-09-27,145.38
289,2021-09-28,141.9
