,DateTime,Close
0,2022-08-10 21:30:00,119.85
1,2022-08-10 21:45:00,120.3
2,2022-08-10 22:00:00,119.78
3,2022-08-10 22:15:00,120.19
4,2022-08-10 22:30:00,120.5
5,2022-08-10 22:45:00,120.92
6,2022-08-10 23:00:00,121.31
7,2022-08-10 23:15:00,121.28
8,2022-08-10 23:30:00,121.45
9,2022-08-10 23:45:00,121.74
10,2022-08-11 00:00:00,121.3
11,2022-08-11 00:15:00,120.86
12,2022-08-11 00:30:00,120.72
13,2022-08-11 00:45:00,120.65
14,2022-08-11 01:00:00,120.84
15,2022-08-11 01:15:00,120.79
16,2022-08-11 01:30:00,120.87
17,2022-08-11 01:45:00,120.86
18,2022-08-11 02:00:00,120.73
19,2022-08-11 02:15:00,120.8
20,2022-08-11 02:30:00,120.71
21,2022-08-11 02:45:00,120.35
22,2022-08-11 03:00:00,120.54
23,2022-08-11 03:15:00,120.65
24,2022-08-11 03:30:00,120.65
25,2022-08-11 03:45:00,120.64
26,2022-08-11 21:30:00,121.86
27,2022-08-11 21:45:00,121.8
28,2022-08-11 22:00:00,122.15
29,2022-08-11 22:15:00,121.37
30,2022-08-11 22:30:00,121.21
31,2022-08-11 22:45:00,121.12
32,2022-08-11 23:00:00,120.49
33,2022-08-11 23:15:00,120.31
34,2022-08-11 23:30:00,120.3
35,2022-08-11 23:45:00,120.0
36,2022-08-12 00:00:00,120.16
37,2022-08-12 00:15:00,120.41
38,2022-08-12 00:30:00,120.68
39,2022-08-12 00:45:00,120.65
40,2022-08-12 01:00:00,120.69
41,2022-08-12 01:15:00,120.69
42,2022-08-12 01:30:00,120.6
43,2022-08-12 01:45:00,120.39
44,2022-08-12 02:00:00,119.95
45,2022-08-12 02:15:00,120.06
46,2022-08-12 02:30:00,119.88
47,2022-08-12 02:45:00,119.84
48,2022-08-12 03:00:00,119.8
49,2022-08-12 03:15:00,119.85
50,2022-08-12 03:30:00,119.87
51,2022-08-12 03:45:00,119.83
52,2022-08-12 21:30:00,121.32
53,2022-08-12 21:45:00,121.2
54,2022-08-12 22:00:00,121.23
55,2022-08-12 22:15:00,121.0
56,2022-08-12 22:30:00,120.58
57,2022-08-12 22:45:00,120.76
58,2022-08-12 23:00:00,120.86
59,2022-08-12 23:15:00,120.92
60,2022-08-12 23:30:00,120.9
61,2022-08-12 23:45:00,120.81
62,2022-08-13 00:00:00,121.0
63,2022-08-13 00:15:00,121.19
64,2022-08-13 00:30:00,121.17
65,2022-08-13 00:45:00,121.14
66,2022-08-13 01:00:00,121.21
67,2022-08-13 01:15:00,121.35
68,2022-08-13 01:30:00,121.4
69,2022-08-13 01:45:00,121.53
70,2022-08-13 02:00:00,121.64
71,2022-08-13 02:15:00,121.78
72,2022-08-13 02:30:00,121.96
73,2022-08-13 02:45:00,121.91
74,2022-08-13 03:00:00,122.3
75,2022-08-13 03:15:00,122.35
76,2022-08-13 03:30:00,122.49
77,2022-08-13 03:45:00,122.64
78,2022-08-15 21:30:00,122.16
79,2022-08-15 21:45:00,122.59
80,2022-08-15 22:00:00,121.89
81,2022-08-15 22:15:00,121.87
82,2022-08-15 22:30:00,121.92
83,2022-08-15 22:45:00,121.71
84,2022-08-15 23:00:00,121.85
85,2022-08-15 23:15:00,122.22
86,2022-08-15 23:30:00,122.65
87,2022-08-15 23:45:00,122.97
88,2022-08-16 00:00:00,123.14
89,2022-08-16 00:15:00,123.05
90,2022-08-16 00:30:00,123.05
91,2022-08-16 00:45:00,123.18
92,2022-08-16 01:00:00,122.99
93,2022-08-16 01:15:00,123.06
94,2022-08-16 01:30:00,122.87
95,2022-08-16 01:45:00,123.02
96,2022-08-16 02:00:00,122.83
97,2022-08-16 02:15:00,122.77
98,2022-08-16 02:30:00,122.86
99,2022-08-16 02:45:00,122.76
100,2022-08-16 03:00:00,122.85
101,2022-08-16 03:15:00,122.94
102,2022-08-16 03:30:00,122.87
103,2022-08-16 03:45:00,122.86
104,2022-08-16 21:30:00,122.46
105,2022-08-16 21:45:00,122.6
106,2022-08-16 22:00:00,122.33
107,2022-08-16 22:15:00,122.15
108,2022-08-16 22:30:00,121.84
109,2022-08-16 22:45:00,121.64
110,2022-08-16 23:00:00,121.93
111,2022-08-16 23:15:00,122.22
112,2022-08-16 23:30:00,122.65
113,2022-08-16 23:45:00,122.78
114,2022-08-17 00:00:00,122.81
115,2022-08-17 00:15:00,122.52
116,2022-08-17 00:30:00,122.64
117,2022-08-17 00:45:00,122.7
118,2022-08-17 01:00:00,122.67
119,2022-08-17 01:15:00,122.55
120,2022-08-17 01:30:00,122.9
121,2022-08-17 01:45:00,122.94
122,2022-08-17 02:00:00,123.1
123,2022-08-17 02:15:00,122.81
124,2022-08-17 02:30:00,122.09
125,2022-08-17 02:45:00,122.2
126,2022-08-17 03:00:00,122.07
127,2022-08-17 03:15:00,122.33
128,2022-08-17 03:30:00,122.43
129,2022-08-17 03:45:00,122.5
130,2022-08-17 21:30:00,121.16
131,2022-08-17 21:45:00,121.8
132,2022-08-17 22:00:00,121.16
133,2022-08-17 22:15:00,121.22
134,2022-08-17 22:30:00,120.87
135,2022-08-17 22:45:00,120.47
136,2022-08-17 23:00:00,120.58
137,2022-08-17 23:15:00,120.61
138,2022-08-17 23:30:00,120.32
139,2022-08-17 23:45:00,120.48
140,2022-08-18 00:00:00,120.6
141,2022-08-18 00:15:00,120.83
142,2022-08-18 00:30:00,120.84
143,2022-08-18 00:45:00,120.68
144,2022-08-18 01:00:00,120.69
145,2022-08-18 01:15:00,120.79
146,2022-08-18 01:30:00,120.67
147,2022-08-18 01:45:00,120.58
148,2022-08-18 02:00:00,121.47
149,2022-08-18 02:15:00,121.45
150,2022-08-18 02:30:00,121.26
151,2022-08-18 02:45:00,121.08
152,2022-08-18 03:00:00,120.71
153,2022-08-18 03:15:00,120.87
154,2022-08-18 03:30:00,120.67
155,2022-08-18 03:45:00,120.33
156,2022-08-18 21:30:00,120.63
157,2022-08-18 21:45:00,120.03
158,2022-08-18 22:00:00,120.13
159,2022-08-18 22:15:00,120.23
160,2022-08-18 22:30:00,120.78
161,2022-08-18 22:45:00,120.58
162,2022-08-18 23:00:00,121.09
163,2022-08-18 23:15:00,121.42
164,2022-08-18 23:30:00,121.39
165,2022-08-18 23:45:00,121.47
166,2022-08-19 00:00:00,121.39
167,2022-08-19 00:15:00,120.85
168,2022-08-19 00:30:00,120.63
169,2022-08-19 00:45:00,120.91
170,2022-08-19 01:00:00,120.9
171,2022-08-19 01:15:00,121.1
172,2022-08-19 01:30:00,121.29
173,2022-08-19 01:45:00,121.17
174,2022-08-19 02:00:00,121.23
175,2022-08-19 02:15:00,121.33
176,2022-08-19 02:30:00,121.27
177,2022-08-19 02:45:00,121.33
178,2022-08-19 03:00:00,121.47
179,2022-08-19 03:15:00,121.6
180,2022-08-19 03:30:00,121.38
181,2022-08-19 03:45:00,120.87
182,2022-08-19 21:30:00,118.78
183,2022-08-19 21:45:00,118.84
184,2022-08-19 22:00:00,118.67
185,2022-08-19 22:15:00,118.88
186,2022-08-19 22:30:00,118.97
187,2022-08-19 22:45:00,118.64
188,2022-08-19 23:00:00,118.5
189,2022-08-19 23:15:00,118.46
190,2022-08-19 23:30:00,118.63
191,2022-08-19 23:45:00,118.44
192,2022-08-20 00:00:00,118.59
193,2022-08-20 00:15:00,118.36
194,2022-08-20 00:30:00,118.62
195,2022-08-20 00:45:00,118.5
196,2022-08-20 01:00:00,118.33
197,2022-08-20 01:15:00,118.14
198,2022-08-20 01:30:00,117.98
199,2022-08-20 01:45:00,118.24
200,2022-08-20 02:00:00,117.96
201,2022-08-20 02:15:00,117.95
202,2022-08-20 02:30:00,118.08
203,2022-08-20 02:45:00,117.88
204,2022-08-20 03:00:00,118.11
205,2022-08-20 03:15:00,118.17
206,2022-08-20 03:30:00,118.18
207,2022-08-20 03:45:00,118.11
208,2022-08-22 21:30:00,116.25
209,2022-08-22 21:45:00,115.99
210,2022-08-22 22:00:00,115.44
211,2022-08-22 22:15:00,115.25
212,2022-08-22 22:30:00,115.37
213,2022-08-22 22:45:00,115.08
214,2022-08-22 23:00:00,115.34
215,2022-08-22 23:15:00,115.24
216,2022-08-22 23:30:00,115.41
217,2022-08-22 23:45:00,115.63
218,2022-08-23 00:00:00,115.65
219,2022-08-23 00:15:00,115.78
220,2022-08-23 00:30:00,115.69
221,2022-08-23 00:45:00,115.79
222,2022-08-23 01:00:00,115.55
223,2022-08-23 01:15:00,115.34
224,2022-08-23 01:30:00,115.22
225,2022-08-23 01:45:00,115.16
226,2022-08-23 02:00:00,115.16
227,2022-08-23 02:15:00,115.05
228,2022-08-23 02:30:00,114.83
229,2022-08-23 02:45:00,114.93
230,2022-08-23 03:00:00,115.11
231,2022-08-23 03:15:00,114.88
232,2022-08-23 03:30:00,114.68
233,2022-08-23 03:45:00,115.07
234,2022-08-23 21:30:00,114.83
235,2022-08-23 21:45:00,115.3
236,2022-08-23 22:00:00,115.79
237,2022-08-23 22:15:00,115.27
238,2022-08-23 22:30:00,115.17
239,2022-08-23 22:45:00,114.71
240,2022-08-23 23:00:00,114.85
241,2022-08-23 23:15:00,114.73
242,2022-08-23 23:30:00,114.97
243,2022-08-23 23:45:00,115.01
244,2022-08-24 00:00:00,114.89
245,2022-08-24 00:15:00,114.64
246,2022-08-24 00:30:00,115.01
247,2022-08-24 00:45:00,115.08
248,2022-08-24 01:00:00,115.11
249,2022-08-24 01:15:00,115.36
250,2022-08-24 01:30:00,115.09
251,2022-08-24 01:45:00,114.96
252,2022-08-24 02:00:00,115.04
253,2022-08-24 02:15:00,115.24
254,2022-08-24 02:30:00,115.12
255,2022-08-24 02:45:00,114.99
256,2022-08-24 03:00:00,114.97
257,2022-08-24 03:15:00,114.91
258,2022-08-24 03:30:00,114.86
259,2022-08-24 03:45:00,114.76
260,2022-08-24 21:30:00,114.25
261,2022-08-24 21:45:00,114.54
262,2022-08-24 22:00:00,114.54
263,2022-08-24 22:15:00,114.89
264,2022-08-24 22:30:00,114.96
265,2022-08-24 22:45:00,115.11
266,2022-08-24 23:00:00,115.28
267,2022-08-24 23:15:00,115.41
268,2022-08-24 23:30:00,115.52
269,2022-08-24 23:45:00,115.53
270,2022-08-25 00:00:00,115.65
271,2022-08-25 00:15:00,115.43
272,2022-08-25 00:30:00,115.11
273,2022-08-25 00:45:00,115.1
274,2022-08-25 01:00:00,114.92
275,2022-08-25 01:15:00,114.61
276,2022-08-25 01:30:00,114.62
277,2022-08-25 01:45:00,114.81
278,2022-08-25 02:00:00,114.79
279,2022-08-25 02:15:00,114.78
280,2022-08-25 02:30:00,114.69
281,2022-08-25 02:45:00,114.87
282,2022-08-25 03:00:00,115.07
283,2022-08-25 03:15:00,115.05
284,2022-08-25 03:30:00,115.25
285,2022-08-25 03:45:00,114.7
286,2022-08-25 21:30:00,115.79
287,2022-08-25 21:45:00,116.29
288,2022-08-25 22:00:00,116.52
289,2022-08-25 22:15:00,117.0
290,2022-08-25 22:30:00,117.0
291,2022-08-25 22:45:00,116.71
292,2022-08-25 23:00:00,116.46
293,2022-08-25 23:15:00,116.2
294,2022-08-25 23:30:00,116.2
295,2022-08-25 23:45:00,116.13
296,2022-08-26 00:00:00,115.98
297,2022-08-26 00:15:00,116.13
298,2022-08-26 00:30:00,116.07
299,2022-08-26 00:45:00,116.07
300,2022-08-26 01:00:00,116.23
301,2022-08-26 01:15:00,116.48
302,2022-08-26 01:30:00,116.83
303,2022-08-26 01:45:00,117.09
304,2022-08-26 02:00:00,117.09
305,2022-08-26 02:15:00,117.13
306,2022-08-26 02:30:00,116.8
307,2022-08-26 02:45:00,116.8
308,2022-08-26 03:00:00,116.84
309,2022-08-26 03:15:00,117.11
310,2022-08-26 03:30:00,117.58
311,2022-08-26 03:45:00,117.7
312,2022-08-26 21:30:00,116.03
313,2022-08-26 21:45:00,115.98
314,2022-08-26 22:00:00,115.75
315,2022-08-26 22:15:00,114.27
316,2022-08-26 22:30:00,113.11
317,2022-08-26 22:45:00,113.12
318,2022-08-26 23:00:00,112.69
319,2022-08-26 23:15:00,112.63
320,2022-08-26 23:30:00,112.07
321,2022-08-26 23:45:00,112.35
322,2022-08-27 00:00:00,112.36
323,2022-08-27 00:15:00,112.19
324,2022-08-27 00:30:00,112.32
325,2022-08-27 00:45:00,112.56
326,2022-08-27 01:00:00,112.55
327,2022-08-27 01:15:00,112.42
328,2022-08-27 01:30:00,112.33
329,2022-08-27 01:45:00,112.4
330,2022-08-27 02:00:00,112.13
331,2022-08-27 02:15:00,112.03
332,2022-08-27 02:30:00,111.93
333,2022-08-27 02:45:00,111.96
334,2022-08-27 03:00:00,111.86
335,2022-08-27 03:15:00,111.93
336,2022-08-27 03:30:00,111.49
337,2022-08-27 03:45:00,111.3
338,2022-08-29 21:30:00,111.57
339,2022-08-29 21:45:00,110.99
340,2022-08-29 22:00:00,110.88
341,2022-08-29 22:15:00,111.04
342,2022-08-29 22:30:00,110.65
343,2022-08-29 22:45:00,110.17
344,2022-08-29 23:00:00,110.27
345,2022-08-29 23:15:00,109.99
346,2022-08-29 23:30:00,110.01
347,2022-08-29 23:45:00,110.55
348,2022-08-30 00:00:00,110.69
349,2022-08-30 00:15:00,110.59
350,2022-08-30 00:30:00,110.69
351,2022-08-30 00:45:00,110.98
352,2022-08-30 01:00:00,110.94
353,2022-08-30 01:15:00,110.8
354,2022-08-30 01:30:00,111.19
355,2022-08-30 01:45:00,110.94
356,2022-08-30 02:00:00,110.71
357,2022-08-30 02:15:00,110.72
358,2022-08-30 02:30:00,111.04
359,2022-08-30 02:45:00,111.02
360,2022-08-30 03:00:00,111.3
361,2022-08-30 03:15:00,111.04
362,2022-08-30 03:30:00,111.16
363,2022-08-30 03:45:00,110.32
364,2022-08-30 21:30:00,110.32
365,2022-08-30 21:45:00,110.33
366,2022-08-30 22:00:00,110.04
367,2022-08-30 22:15:00,109.96
368,2022-08-30 22:30:00,109.06
369,2022-08-30 22:45:00,109.66
370,2022-08-30 23:00:00,109.53
371,2022-08-30 23:15:00,109.66
372,2022-08-30 23:30:00,109.6
373,2022-08-30 23:45:00,109.72
374,2022-08-31 00:00:00,110.04
375,2022-08-31 00:15:00,109.8
376,2022-08-31 00:30:00,109.48
377,2022-08-31 00:45:00,109.57
378,2022-08-31 01:00:00,109.19
379,2022-08-31 01:15:00,109.31
380,2022-08-31 01:30:00,108.96
381,2022-08-31 01:45:00,109.39
382,2022-08-31 02:00:00,109.44
383,2022-08-31 02:15:00,109.28
384,2022-08-31 02:30:00,109.38
385,2022-08-31 02:45:00,109.51
386,2022-08-31 03:00:00,110.07
387,2022-08-31 03:15:00,110.06
388,2022-08-31 03:30:00,109.96
389,2022-08-31 03:45:00,109.92
390,2022-08-31 21:30:00,111.43
391,2022-08-31 21:45:00,111.09
392,2022-08-31 22:00:00,110.9
393,2022-08-31 22:15:00,110.49
394,2022-08-31 22:30:00,110.68
395,2022-08-31 22:45:00,110.37
396,2022-08-31 23:00:00,110.01
397,2022-08-31 23:15:00,110.23
398,2022-08-31 23:30:00,110.72
399,2022-08-31 23:45:00,110.78
400,2022-09-01 00:00:00,110.69
401,2022-09-01 00:15:00,110.6
402,2022-09-01 00:30:00,110.42
403,2022-09-01 00:45:00,110.44
404,2022-09-01 01:00:00,110.47
405,2022-09-01 01:15:00,110.29
406,2022-09-01 01:30:00,110.04
407,2022-09-01 01:45:00,110.22
408,2022-09-01 02:00:00,110.4
409,2022-09-01 02:15:00,110.31
410,2022-09-01 02:30:00,109.9
411,2022-09-01 02:45:00,109.97
412,2022-09-01 03:00:00,110.24
413,2022-09-01 03:15:00,110.01
414,2022-09-01 03:30:00,110.36
415,2022-09-01 03:45:00,109.1
416,2022-09-01 21:30:00,110.26
417,2022-09-01 21:45:00,110.09
418,2022-09-01 22:00:00,109.69
419,2022-09-01 22:15:00,110.15
420,2022-09-01 22:30:00,109.24
421,2022-09-01 22:45:00,108.72
422,2022-09-01 23:00:00,109.01
423,2022-09-01 23:15:00,108.44
424,2022-09-01 23:30:00,108.37
425,2022-09-01 23:45:00,108.41
426,2022-09-02 00:00:00,108.67
427,2022-09-02 00:15:00,108.57
428,2022-09-02 00:30:00,108.52
429,2022-09-02 00:45:00,108.6
430,2022-09-02 01:00:00,109.03
431,2022-09-02 01:15:00,109.39
432,2022-09-02 01:30:00,109.09
433,2022-09-02 01:45:00,108.88
434,2022-09-02 02:00:00,108.98
435,2022-09-02 02:15:00,109.69
436,2022-09-02 02:30:00,109.57
437,2022-09-02 02:45:00,109.65
438,2022-09-02 03:00:00,110.15
439,2022-09-02 03:15:00,109.78
440,2022-09-02 03:30:00,109.86
441,2022-09-02 03:45:00,110.54
442,2022-09-02 21:30:00,110.34
443,2022-09-02 21:45:00,110.23
444,2022-09-02 22:00:00,110.61
445,2022-09-02 22:15:00,111.17
446,2022-09-02 22:30:00,111.41
447,2022-09-02 22:45:00,111.13
448,2022-09-02 23:00:00,111.4
449,2022-09-02 23:15:00,111.5
450,2022-09-02 23:30:00,111.25
451,2022-09-02 23:45:00,111.52
452,2022-09-03 00:00:00,111.36
453,2022-09-03 00:15:00,110.68
454,2022-09-03 00:30:00,109.93
455,2022-09-03 00:45:00,110.04
456,2022-09-03 01:00:00,109.87
457,2022-09-03 01:15:00,109.22
458,2022-09-03 01:30:00,109.21
459,2022-09-03 01:45:00,108.53
460,2022-09-03 02:00:00,108.69
461,2022-09-03 02:15:00,108.97
462,2022-09-03 02:30:00,109.07
463,2022-09-03 02:45:00,108.7
464,2022-09-03 03:00:00,108.85
465,2022-09-03 03:15:00,108.69
466,2022-09-03 03:30:00,108.13
467,2022-09-03 03:45:00,108.69
468,2022-09-06 21:30:00,108.06
469,2022-09-06 21:45:00,107.65
470,2022-09-06 22:00:00,106.89
471,2022-09-06 22:15:00,106.97
472,2022-09-06 22:30:00,107.45
473,2022-09-06 22:45:00,108.15
474,2022-09-06 23:00:00,108.0
475,2022-09-06 23:15:00,107.79
476,2022-09-06 23:30:00,108.16
477,2022-09-06 23:45:00,108.19
478,2022-09-07 00:00:00,107.91
479,2022-09-07 00:15:00,107.67
480,2022-09-07 00:30:00,107.86
481,2022-09-07 00:45:00,107.75
482,2022-09-07 01:00:00,107.0
483,2022-09-07 01:15:00,106.92
484,2022-09-07 01:30:00,107.01
485,2022-09-07 01:45:00,107.13
486,2022-09-07 02:00:00,107.55
487,2022-09-07 02:15:00,107.64
488,2022-09-07 02:30:00,107.48
489,2022-09-07 02:45:00,107.41
490,2022-09-07 03:00:00,107.56
491,2022-09-07 03:15:00,107.54
492,2022-09-07 03:30:00,107.63
493,2022-09-07 03:45:00,107.5
494,2022-09-07 21:30:00,108.38
495,2022-09-07 21:45:00,108.63
496,2022-09-07 22:00:00,108.03
497,2022-09-07 22:15:00,108.37
498,2022-09-07 22:30:00,108.53
499,2022-09-07 22:45:00,108.72
500,2022-09-07 23:00:00,109.46
501,2022-09-07 23:15:00,109.35
502,2022-09-07 23:30:00,109.01
503,2022-09-07 23:45:00,109.38
504,2022-09-08 00:00:00,109.3
505,2022-09-08 00:15:00,109.2
506,2022-09-08 00:30:00,109.67
