,DateTime,Close
0,2016-09-21,2.99
1,2016-09-22,2.88
2,2016-09-23,2.77
3,2016-09-26,2.78
4,2016-09-27,3.0
5,2016-09-28,3.34
6,2016-09-29,2.89
7,2016-09-30,2.92
8,2016-10-03,2.64
9,2016-10-04,2.37
10,2016-10-05,2.47
11,2016-10-06,2.6
12,2016-10-07,2.62
13,2016-10-10,2.53
14,2016-10-11,2.55
15,2016-10-12,2.68
16,2016-10-13,2.58
17,2016-10-14,2.63
18,2016-10-17,2.63
19,2016-10-18,2.59
20,2016-10-19,2.54
21,2016-10-20,2.65
22,2016-10-21,2.74
23,2016-10-24,2.85
24,2016-10-25,2.88
25,2016-10-26,2.82
26,2016-10-27,2.55
27,2016-10-28,2.56
28,2016-10-31,2.51
29,2016-11-01,2.52
30,2016-11-02,2.44
31,2016-11-03,2.29
32,2016-11-04,2.39
33,2016-11-07,2.29
34,2016-11-08,2.28
35,2016-11-09,2.3
36,2016-11-10,2.34
37,2016-11-11,2.55
38,2016-11-14,2.57
39,2016-11-15,2.53
40,2016-11-16,2.53
41,2016-11-17,2.59
42,2016-11-18,2.91
43,2016-11-21,2.93
44,2016-11-22,2.87
45,2016-11-23,3.02
46,2016-11-25,2.89
47,2016-11-28,2.67
48,2016-11-29,2.71
49,2016-11-30,2.65
50,2016-12-01,2.6
51,2016-12-02,2.62
52,2016-12-05,2.66
53,2016-12-06,2.81
54,2016-12-07,2.75
55,2016-12-08,2.74
56,2016-12-09,2.75
57,2016-12-12,2.93
58,2016-12-13,2.93
59,2016-12-14,2.8
60,2016-12-15,2.95
61,2016-12-16,2.92
62,2016-12-19,2.92
63,2016-12-20,3.11
64,2016-12-21,3.04
65,2016-12-22,3.03
66,2016-12-23,3.01
67,2016-12-27,2.99
68,2016-12-28,2.85
69,2016-12-29,2.83
70,2016-12-30,2.77
71,2017-01-03,2.69
72,2017-01-04,2.71
73,2017-01-05,2.74
74,2017-01-06,2.77
75,2017-01-09,2.84
76,2017-01-10,2.88
77,2017-01-11,2.97
78,2017-01-12,2.94
79,2017-01-13,2.93
80,2017-01-17,2.9
81,2017-01-18,2.9
82,2017-01-19,2.9
83,2017-01-20,2.92
84,2017-01-23,2.98
85,2017-01-24,2.96
86,2017-01-25,3.04
87,2017-01-26,3.08
88,2017-01-27,3.08
89,2017-01-30,2.98
90,2017-01-31,2.97
91,2017-02-01,2.96
92,2017-02-02,2.9
93,2017-02-03,2.89
94,2017-02-06,2.87
95,2017-02-07,2.86
96,2017-02-08,2.83
97,2017-02-09,2.9
98,2017-02-10,2.9
99,2017-02-13,3.0
100,2017-02-14,3.03
101,2017-02-15,3.16
102,2017-02-16,3.34
103,2017-02-17,3.24
104,2017-02-21,3.5
105,2017-02-22,3.43
106,2017-02-23,3.63
107,2017-02-24,3.73
108,2017-02-27,3.68
109,2017-02-28,4.2
110,2017-03-01,4.31
111,2017-03-02,4.24
112,2017-03-03,4.46
113,2017-03-06,4.23
114,2017-03-07,4.4
115,2017-03-08,4.33
