,DateTime,Close
0,2023-07-27 21:30:00,139.9
1,2023-07-27 22:00:00,138.63
2,2023-07-27 23:00:00,138.09
3,2023-07-28 00:00:00,137.94
4,2023-07-28 01:00:00,137.63
5,2023-07-28 02:00:00,137.26
6,2023-07-28 03:00:00,137.47
7,2023-07-28 21:30:00,138.29
8,2023-07-28 22:00:00,137.58
9,2023-07-28 23:00:00,138.24
10,2023-07-29 00:00:00,138.36
11,2023-07-29 01:00:00,138.03
12,2023-07-29 02:00:00,138.43
13,2023-07-29 03:00:00,137.84
14,2023-07-31 21:30:00,137.14
15,2023-07-31 22:00:00,137.62
16,2023-07-31 23:00:00,136.96
17,2023-08-01 00:00:00,136.52
18,2023-08-01 01:00:00,136.45
19,2023-08-01 02:00:00,136.26
20,2023-08-01 03:00:00,136.34
21,2023-08-01 21:30:00,136.3
22,2023-08-01 22:00:00,136.59
23,2023-08-01 23:00:00,136.16
24,2023-08-02 00:00:00,136.25
25,2023-08-02 01:00:00,136.4
26,2023-08-02 02:00:00,136.5
27,2023-08-02 03:00:00,136.11
28,2023-08-02 21:30:00,126.08
29,2023-08-02 22:00:00,126.84
30,2023-08-02 23:00:00,126.98
31,2023-08-03 00:00:00,127.14
32,2023-08-03 01:00:00,126.81
33,2023-08-03 02:00:00,126.44
34,2023-08-03 03:00:00,126.3
35,2023-08-03 21:30:00,125.19
36,2023-08-03 22:00:00,124.94
37,2023-08-03 23:00:00,124.95
38,2023-08-04 00:00:00,124.86
39,2023-08-04 01:00:00,124.67
40,2023-08-04 02:00:00,124.55
41,2023-08-04 03:00:00,123.82
42,2023-08-04 21:30:00,123.13
43,2023-08-04 22:00:00,123.87
44,2023-08-04 23:00:00,123.8
45,2023-08-05 00:00:00,123.55
46,2023-08-05 01:00:00,123.6
47,2023-08-05 02:00:00,122.56
48,2023-08-05 03:00:00,122.58
49,2023-08-07 21:30:00,122.94
50,2023-08-07 22:00:00,123.18
51,2023-08-07 23:00:00,124.56
52,2023-08-08 00:00:00,124.3
53,2023-08-08 01:00:00,124.28
54,2023-08-08 02:00:00,124.26
55,2023-08-08 03:00:00,124.04
56,2023-08-08 21:30:00,122.97
57,2023-08-08 22:00:00,122.65
58,2023-08-08 23:00:00,123.11
59,2023-08-09 00:00:00,123.41
60,2023-08-09 01:00:00,122.88
61,2023-08-09 02:00:00,123.07
62,2023-08-09 03:00:00,122.59
63,2023-08-09 21:30:00,121.77
