,DateTime,Close
0,2023-07-27 21:30:00,74.31
1,2023-07-27 22:00:00,74.33
2,2023-07-27 23:00:00,74.1
3,2023-07-28 00:00:00,73.98
4,2023-07-28 01:00:00,72.79
5,2023-07-28 02:00:00,71.86
6,2023-07-28 03:00:00,72.03
7,2023-07-28 21:30:00,73.73
8,2023-07-28 22:00:00,73.82
9,2023-07-28 23:00:00,74.14
10,2023-07-29 00:00:00,73.88
11,2023-07-29 01:00:00,73.72
12,2023-07-29 02:00:00,74.03
13,2023-07-29 03:00:00,73.96
14,2023-07-31 21:30:00,76.14
15,2023-07-31 22:00:00,76.08
16,2023-07-31 23:00:00,75.67
17,2023-08-01 00:00:00,75.64
18,2023-08-01 01:00:00,76.0
19,2023-08-01 02:00:00,75.92
20,2023-08-01 03:00:00,75.83
21,2023-08-01 21:30:00,74.96
22,2023-08-01 22:00:00,74.97
23,2023-08-01 23:00:00,74.91
24,2023-08-02 00:00:00,75.14
25,2023-08-02 01:00:00,75.25
26,2023-08-02 02:00:00,75.39
27,2023-08-02 03:00:00,75.52
28,2023-08-02 21:30:00,74.0
29,2023-08-02 22:00:00,73.18
30,2023-08-02 23:00:00,73.14
31,2023-08-03 00:00:00,72.84
32,2023-08-03 01:00:00,73.16
33,2023-08-03 02:00:00,73.5
34,2023-08-03 03:00:00,73.25
35,2023-08-03 21:30:00,65.57
36,2023-08-03 22:00:00,64.38
37,2023-08-03 23:00:00,64.81
38,2023-08-04 00:00:00,65.53
39,2023-08-04 01:00:00,65.03
40,2023-08-04 02:00:00,64.85
41,2023-08-04 03:00:00,64.15
42,2023-08-04 21:30:00,63.28
43,2023-08-04 22:00:00,63.65
44,2023-08-04 23:00:00,63.66
45,2023-08-05 00:00:00,63.36
46,2023-08-05 01:00:00,63.47
47,2023-08-05 02:00:00,62.78
48,2023-08-05 03:00:00,62.74
49,2023-08-07 21:30:00,63.74
50,2023-08-07 22:00:00,63.71
51,2023-08-07 23:00:00,63.91
52,2023-08-08 00:00:00,64.5
53,2023-08-08 01:00:00,64.49
54,2023-08-08 02:00:00,64.25
55,2023-08-08 03:00:00,64.4
56,2023-08-08 21:30:00,63.69
57,2023-08-08 22:00:00,62.72
58,2023-08-08 23:00:00,62.66
59,2023-08-09 00:00:00,63.07
60,2023-08-09 01:00:00,63.06
61,2023-08-09 02:00:00,63.1
62,2023-08-09 03:00:00,63.19
63,2023-08-09 21:30:00,62.8
